splay,dist
0.023394213489904087,7.145061492919922
0.030707120072158044,7.402377128601074
-0.027353569491932912,9.275200843811035
-0.029161744275042933,8.268043518066406
-0.07407519091685413,7.4276628494262695
0.055362433709033695,8.228045463562012
-0.06756196613572694,7.29597282409668
0.006178350857284051,8.742084503173828
0.04386521969220701,6.350754261016846
-0.010853697455606354,7.919744491577148
0.004978321685621486,6.006872177124023
-0.042623640978266174,7.750716686248779
0.0158669165210152,6.2208099365234375
0.003925267456034136,9.964035987854004
-0.044294376234311886,6.848214626312256
0.006574701693051777,6.356808185577393
-0.02064806439388193,7.669399261474609
-0.0063032950354881215,9.461734771728516
0.039446878637048856,7.978999614715576
0.02748980979727182,7.511293411254883
-0.06559282664942079,9.96242904663086
-0.010742641314034027,9.292415618896484
-0.03116672578170461,8.995894432067871
-0.061308166445343266,7.863498210906982
0.054794016824250086,7.126631259918213
-0.051543519265149475,7.164134979248047
0.017939387643721754,8.625232696533203
0.01755839287750195,6.440868377685547
-0.029221054558699913,7.319843292236328
0.008707044765826061,6.1923136711120605
-0.04891847279066829,7.201469421386719
0.0021191784364065396,6.415566444396973
-0.007663507068101573,9.375200271606445
-0.036971981203863816,6.510672569274902
0.010906047590833879,9.683402061462402
0.023274922100825334,6.61090612411499
-0.02968429186387773,7.753105640411377
0.009131208065085234,6.5583720207214355
0.062173932733451134,7.92786169052124
-0.004695201503138678,9.696634292602539
-0.028706869642449947,9.071280479431152
-0.03504209533955892,7.631230354309082
0.02555479800013575,7.8086371421813965
-0.0354198905250646,9.76895523071289
-0.005720451224474953,8.58889102935791
0.027862485936042014,6.0049824714660645
-0.01382984291079976,8.555558204650879
-0.003766456265955558,6.467185974121094
0.03694976440518948,8.786515235900879
-0.014356174396093066,6.512959003448486
-0.015373974164902536,7.375924110412598
-0.007408899239494477,6.516162872314453
0.009387072196726992,6.897352695465088
-0.07695889153584307,7.666046142578125
0.030582142593187048,6.445347309112549
0.02852219264826988,7.314818859100342
-0.06380735048392412,9.267635345458984
-0.02960086385948634,8.327529907226562
-0.047046213941092346,7.0263872146606445
0.06412079769943384,8.160075187683105
-0.04505739615552203,6.111910343170166
0.0042942471698829456,8.830557823181152
0.03704629164225735,6.230051040649414
-0.028906353762491177,7.751261234283447
0.009889487186024488,6.574031829833984
-0.012746207961596919,7.018132209777832
-0.017599222264251556,7.922830581665039
0.012974071656690164,9.365152359008789
-0.04742969383721798,7.5096964836120605
0.006809824550380358,9.832136154174805
0.027739524606139068,6.878171443939209
-0.08256148794842551,7.422682285308838
0.0009534582591229804,7.4672112464904785
0.021610270640450506,7.679815769195557
-0.0810841933014556,9.130753517150879
-0.03513038118067507,7.798049449920654
-0.03818293369569635,6.980464458465576
-0.02549718801745573,5.890133857727051
0.013329892495481594,8.079544067382812
0.05330611937950922,6.725255966186523
-0.05257221026404844,8.077873229980469
0.009370526077920315,6.098791122436523
-0.03144132023366219,8.282432556152344
-0.012253308390632637,7.633578777313232
0.008664704174822008,9.982660293579102
-0.0243704858264335,7.938838005065918
