bin distribution pmf
0.007853981633974483 0.15278874536821951 -2.968045881188038
0.02356194490192345 0.4710986315520102 -2.9955271037706854
0.039269908169872414 0.5474930042361199 -2.635148187961635
0.05497787143782139 0.8785352858672623 -2.7718291179056824
0.07068583470577035 1.0440564266828338 -2.6934565070781757
0.08639379797371932 1.107718403919591 -2.5523860874299387
0.10210176124166828 1.7061409899451174 -2.8177574587929635
0.11780972450961726 1.5024226627874926 -2.5480776335482083
0.13351768777756623 1.833464944418635 -2.622701835780988
0.14922565104551516 1.8461973398659866 -2.5191378550569565
0.16493361431346415 2.1008452488130156 -2.549089954513417
0.18064157758141314 2.291831180523294 -2.5460360766408234
0.19634954084936207 2.4318875304441616 -2.5229603551604147
0.21205750411731106 2.6228734621544314 -2.5226742505501183
0.22776546738526005 2.4828171122335685 -2.397493864547842
0.24347343065320898 2.6738030439438427 -2.406148758244871
0.25918139392115797 2.3300283668653448 -2.2073285512057637
0.2748893571891069 2.164507226049781 -2.076205227512339
0.2905973204570559 2.482817112233564 -2.1593248954700393
0.3063052837250049 2.584676275812386 -2.148459635434114
0.3220132469929538 2.024450876128906 -1.8558033050665517
0.3377212102609028 2.0626480624709607 -1.828607237727993
0.3534291735288517 1.9098593171027483 -1.708007829265901
0.3691371367968007 1.8589297353133347 -1.639402395339806
0.3848451000647497 1.6042818263663028 -1.452397872900705
0.4005530633326987 1.808000153523935 -1.5340153198614874
0.4162610266006476 1.6424790127083575 -1.401696972139589
0.4319689898685966 1.3496339174192706 -1.1705301546214546
0.44767695313654554 1.4387606855507369 -1.2010939712859812
0.46338491640449453 1.400563499208677 -1.1421191690634394
0.4790928796724435 1.3369015219719236 -1.0647674636613813
0.49480084294039245 0.9676620539987223 -0.7118704873438418
0.5105088062083414 1.0313240312354803 -0.7470110908525072
0.5262167694762905 0.8530704949725577 -0.5297132573239612
0.5419247327442394 0.8021409131831571 -0.44159254108421386
0.5576326960121882 0.7257465404990417 -0.31587408534439254
0.5733406592801373 0.6493521678149321 -0.17989488790107133
0.5890486225480862 0.6111549814728773 -0.09535554600611083
0.6047565858160353 0.6366197723675805 -0.113062470053646
0.6204645490839842 0.5347606087887713 0.08364247816844352
0.6361725123519331 0.30557749073643864 0.664879709583201
0.6518804756198822 0.4329014452099547 0.337495251487844
0.667588438887831 0.2673803043943838 0.8395850311246393
0.6832964021557801 0.30557749073643864 0.7256614129956415
0.699004365423729 0.21645072260497736 1.0894905260909908
0.714712328691678 0.24191551349968227 0.9966574496084828
0.730420291959627 0.11459155902616448 1.7616898761302924
0.7461282552275759 0.2546479089470322 0.9804457898511098
0.761836218495525 0.19098593171027414 1.2848558782321071
0.7775441817634738 0.19098593171027414 1.3010659271351028
0.7932521450314228 0.14005634992086868 1.6269294647108312
0.8089601082993718 0.1273239544735161 1.737462326863655
0.8246680715673207 0.10185916357881288 1.9753572083204762
0.8403760348352698 0.05092958178940644 2.6827980729656282
0.8560839981032187 0.05092958178940644 2.6966470115248073
0.8717919613711678 0.03819718634205483 2.997745429110922
0.8874999246391166 0.0509295817894068 2.7230585640774883
0.9032078879070655 0.01273239544735161 4.121937801645435
0.9189158511750146 0.02546479089470322 3.440975367641055
0.9346238144429635 0.01273239544735161 4.1459167998541036
0.9503317777109126 0.0 inf
0.9660397409788615 0.0127323954473517 4.168369742361607
0.9817477042468103 0.01273239544735161 4.179045184063292
0.9974556675147594 0.0 inf
1.0131636307827083 0.0 inf
1.0288715940506572 0.0 inf
1.0445795573186063 0.0 inf
1.0602875205865554 0.0 inf
1.0759954838545043 0.0 inf
1.0917034471224532 0.0 inf
1.107411410390402 0.0 inf
1.1231193736583511 0.0 inf
1.1388273369263002 0.0 inf
1.154535300194249 0.0 inf
1.170243263462198 0.0 inf
1.1859512267301469 0.0 inf
1.201659189998096 0.0 inf
1.217367153266045 0.0 inf
1.233075116533994 0.0 inf
1.2487830798019428 0.0 inf
1.2644910430698917 0.0 inf
1.2801990063378408 0.0 inf
1.2959069696057899 0.0 inf
1.3116149328737388 0.0 inf
1.3273228961416876 0.0 inf
1.3430308594096367 0.0 inf
1.3587388226775856 0.0 inf
1.3744467859455347 0.0 inf
1.3901547492134836 0.0 inf
1.4058627124814325 0.0 inf
1.4215706757493816 0.0 inf
1.4372786390173304 0.0 inf
1.4529866022852795 0.0 inf
1.4686945655532284 0.0 inf
1.4844025288211773 0.0 inf
1.5001104920891264 0.0 inf
1.5158184553570753 0.0 inf
1.5315264186250244 0.0 inf
1.5472343818929732 0.0 inf
1.5629423451609221 0.0 inf
