splay,dist
-0.020467247128845106,9.182896614074707
-0.02173196233317911,9.182896614074707
-0.022348300921577188,9.332393646240234
-0.02347441123160637,9.332393646240234
-0.02092385653233915,7.352236270904541
-0.02182065182848397,7.352236270904541
-0.04364818548485192,9.800324440002441
-0.04124125513251985,9.800324440002441
-0.014116032723236303,9.258235931396484
-0.012236775071992438,9.258235931396484
-0.021781330175458163,9.064240455627441
-0.01957433423956644,9.064240455627441
-0.005018293859728086,7.641157627105713
-0.00435374827398931,7.641157627105713
0.01773878426881517,8.375957489013672
0.01640063819705908,8.375957489013672
0.017714976409746924,8.917153358459473
0.018216758993789835,8.917153358459473
-0.012402256144489573,9.884580612182617
-0.012796286848750773,9.884580612182617
0.004134083509761782,8.405016899108887
0.0064033724417496786,8.405016899108887
-0.005907365743056533,8.203856468200684
-0.005619984810575973,8.203856468200684
-0.04780658370092803,6.133724212646484
-0.04628508037796058,6.133724212646484
-0.019725599680482146,9.924700736999512
-0.019331336074104602,9.924700736999512
-0.00550237341565932,9.60399055480957
-0.0058100528682051384,9.60399055480957
0.004750949492177469,9.46965217590332
0.003919693795853832,9.46965217590332
0.01881400484430911,9.620392799377441
0.015309045550017135,9.620392799377441
0.014152793592413894,8.485068321228027
0.013525080645804839,8.485068321228027
0.009939897784859826,8.543929100036621
0.008921419644012211,8.543929100036621
0.020149824537980962,8.776280403137207
0.01809185629882521,8.776280403137207
0.03536952610107292,8.59527587890625
0.033619823161226255,8.59527587890625
0.03211595854527303,9.224849700927734
0.03243627613678797,9.224849700927734
0.029165800707745885,8.489131927490234
0.02955282290906027,8.489131927490234
0.004122131792998376,9.299274444580078
0.0036608976598390564,9.299274444580078
-0.007133595128671272,8.683968544006348
-0.00780150340425845,8.683968544006348
-0.018503134015294884,8.621729850769043
-0.018085830529573514,8.621729850769043
0.005801735724734422,7.388466835021973
0.005513061111456031,7.388466835021973
0.007853441650424236,7.82083797454834
0.006907979252611623,7.82083797454834
0.02331352772521525,7.710280895233154
0.02486832607682884,7.710280895233154
0.0011989152380477697,8.065003395080566
0.000242008428396235,8.065003395080566
0.002000414190510557,9.046528816223145
0.006692455599968501,9.046528816223145
0.0006139677378492104,9.000373840332031
0.0037261430066894297,9.000373840332031
0.0010930254415325237,8.665215492248535
0.0017393324027581798,8.665215492248535
-0.015547638237909387,9.564715385437012
-0.014921147282904513,9.564715385437012
-0.02639309563437626,9.864749908447266
-0.025204366336715023,9.864749908447266
-0.06738230495882135,9.283110618591309
-0.06925185992783885,9.283110618591309
0.035213806185998266,9.244523048400879
0.03283524458443393,9.244523048400879
0.06781083181760984,9.39009952545166
0.06364703805061794,9.39009952545166
0.030774814914133055,9.87960433959961
0.029880723388163114,9.87960433959961
0.04327778917505395,9.909751892089844
0.04075446395834023,9.909751892089844
0.05962645223530974,9.27670669555664
0.05615147132906022,9.27670669555664
0.046835416596619876,9.984199523925781
0.04645144951747545,9.984199523925781
0.05478235608547396,9.137666702270508
0.0540183096590898,9.137666702270508
0.04702224318916964,9.758637428283691
0.04767209897159813,9.758637428283691
0.040832559953956626,8.403690338134766
0.04057913158180385,8.403690338134766
0.026977803316835598,9.135093688964844
0.03071997431317362,9.135093688964844
-0.019411514388455033,9.912376403808594
-0.01902860595610109,9.912376403808594
0.0013414698935163797,9.782397270202637
0.0023918576074470534,9.782397270202637
0.03715840180385426,8.533735275268555
0.037947093230032175,8.533735275268555
0.017613075310899323,9.227179527282715
0.01958301990956652,9.227179527282715
0.019830653600334168,8.134709358215332
0.023424169074970858,8.134709358215332
0.016814895039417334,9.825421333312988
0.01918147332189879,9.825421333312988
0.016920806782062744,9.13415241241455
0.018287372506656765,9.13415241241455
0.04120469027509339,7.38831090927124
0.04056809883738078,7.38831090927124
0.012226981677246689,9.499917030334473
0.011886046405695594,9.499917030334473
0.007569841162553723,9.785788536071777
0.007059278447342562,9.785788536071777
0.0012875741901190248,8.925819396972656
0.001179167134111161,8.925819396972656
0.02823670648051016,8.459219932556152
0.028433267574281565,8.459219932556152
0.0360090862290834,8.682720184326172
